date,time_slot,slot_index,G1_kw,G2_kw,G3_kw,G4_kw,G5_kw,G1_kwh,G2_kwh,G3_kwh,G4_kwh,G5_kwh,generation_total_kwh,L1_kw,L2_kw,L3_kw,L4_kw,L5_kw,L1_kwh,L2_kwh,L3_kwh,L4_kwh,L5_kwh,load_total_kwh,contract_transfer_kwh,contract_matched_kwh,storage_plan_kwh,storage_actual_kwh,storage_charge_kwh,storage_discharge_kwh,prev_storage_balance_kwh,end_storage_balance_kwh,transfer_success_kwh,surplus_kwh,node_發電端_kwh,node_儲能餘額_kwh,node_合約數量_kwh,node_儲能_kwh,node_用電端_kwh,node_用電端轉移量_kwh,node_成功匹配_kwh,node_儲能存入_kwh,node_未匹配_kwh,node_餘電_kwh
2026-05-18,06:15,25,15.24,11.176,9.144,8.128,7.112,3.81,2.794,2.286,2.032,1.778,12.7,16.928,14.508,12.092,9.672,7.252,4.232,3.627,3.023,2.418,1.813,15.113,9.957,10.16,0,0,0,1.27,6,6,11.43,2.286,12.7,6,10.16,1.27,15.113,1.27,11.43,0,2.667,2.286
2026-05-18,06:30,26,17.4,12.76,10.44,9.28,8.12,4.35,3.19,2.61,2.32,2.03,14.5,19.324,16.564,13.804,11.044,8.284,4.831,4.141,3.451,2.761,2.071,17.255,11.368,11.6,0,0,0,1.45,6,6,13.05,2.61,14.5,6,11.6,1.45,17.255,1.45,13.05,0,3.045,2.61
2026-05-18,06:45,27,11.76,8.624,7.056,6.272,5.488,2.94,2.156,1.764,1.568,1.372,9.8,13.06,11.196,9.328,7.464,5.6,3.265,2.799,2.332,1.866,1.4,11.662,7.683,7.84,0,0,0,0.98,6,6,8.82,1.764,9.8,6,7.84,0.98,11.662,0.98,8.82,0,2.058,1.764
2026-05-18,07:00,28,22.888,16.784,13.732,12.208,10.688,5.722,4.196,3.433,3.052,2.672,19.075,18.872,16.176,13.48,10.784,8.088,4.718,4.044,3.37,2.696,2.022,16.85,14.955,15.26,0,0,0,1.907,6,6,17.167,1.908,19.075,6,15.26,1.907,16.85,1.907,17.167,0,0,1.908
2026-05-18,07:15,29,24.72,18.128,14.832,13.184,11.54,6.18,4.532,3.708,3.296,2.885,20.601,20.38,17.472,14.56,11.648,8.732,5.095,4.368,3.64,2.912,2.183,18.198,16.151,16.481,0,0,0,2.06,6,6,18.541,2.06,20.601,6,16.481,2.06,18.198,2.06,18.541,0,0,2.06
2026-05-18,07:30,30,23.804,17.456,14.284,12.696,11.112,5.951,4.364,3.571,3.174,2.778,19.838,19.628,16.824,14.02,11.216,8.408,4.907,4.206,3.505,2.804,2.102,17.524,15.553,15.87,0,0,0,1.984,6,6,17.854,1.984,19.838,6,15.87,1.984,17.524,1.984,17.854,0,0,1.984
2026-05-18,07:45,31,20.144,14.772,12.084,10.744,9.4,5.036,3.693,3.021,2.686,2.35,16.786,16.608,14.236,11.864,9.488,7.116,4.152,3.559,2.966,2.372,1.779,14.828,13.16,13.429,0,0,0,1.679,6,6,15.108,1.678,16.786,6,13.429,1.679,14.828,1.679,15.108,0,0,1.678
2026-05-18,08:00,32,29.32,21.5,17.592,15.636,13.68,7.33,5.375,4.398,3.909,3.42,24.432,18.764,16.08,13.4,10.72,8.044,4.691,4.02,3.35,2.68,2.011,16.752,19.155,19.546,0,0,0,2.443,6,6,21.989,2.443,24.432,6,19.546,2.443,16.752,2.443,21.989,0,0,2.443
2026-05-18,08:15,33,30.052,22.036,18.032,16.028,14.024,7.513,5.509,4.508,4.007,3.506,25.043,19.232,16.484,13.736,10.988,8.244,4.808,4.121,3.434,2.747,2.061,17.171,19.633,20.034,0,0,0,2.504,6,6,22.538,2.505,25.043,6,20.034,2.504,17.171,2.504,22.538,0,0,2.505
2026-05-18,08:30,34,32.984,24.188,19.788,17.592,15.392,8.246,6.047,4.947,4.398,3.848,27.486,21.108,18.092,15.076,12.06,9.048,5.277,4.523,3.769,3.015,2.262,18.846,21.549,21.989,0,0,0,2.749,6,6,24.738,2.748,27.486,6,21.989,2.749,18.846,2.749,24.738,0,0,2.748
2026-05-18,08:45,35,29.808,21.86,17.884,15.896,13.908,7.452,5.465,4.471,3.974,3.477,24.839,19.076,16.348,13.624,10.9,8.176,4.769,4.087,3.406,2.725,2.044,17.031,19.474,19.871,0,0,0,2.484,6,6,22.355,2.484,24.839,6,19.871,2.484,17.031,2.484,22.355,0,0,2.484
2026-05-18,09:00,36,34.336,25.18,20.6,18.312,16.02,8.584,6.295,5.15,4.578,4.005,28.612,19.988,17.136,14.28,11.424,8.564,4.997,4.284,3.57,2.856,2.141,17.848,22.432,22.89,0,0,0,2.861,6,6,25.751,2.861,28.612,6,22.89,2.861,17.848,2.861,25.751,0,0,2.861
2026-05-18,09:15,37,39.112,28.68,23.468,20.86,18.252,9.778,7.17,5.867,5.215,4.563,32.593,22.772,19.516,16.264,13.012,9.76,5.693,4.879,4.066,3.253,2.44,20.331,25.553,26.074,0,0,0,3.259,6,6,29.333,3.26,32.593,6,26.074,3.259,20.331,3.259,29.333,0,0,3.26
2026-05-18,09:30,38,41.8,30.652,25.08,22.292,19.504,10.45,7.663,6.27,5.573,4.876,34.832,24.336,20.86,17.384,13.904,10.428,6.084,5.215,4.346,3.476,2.607,21.728,27.309,27.866,0,0,0,3.483,6,6,31.349,3.483,34.832,6,27.866,3.483,21.728,3.483,31.349,0,0,3.483
2026-05-18,09:45,39,34.036,24.96,20.42,18.152,15.884,8.509,6.24,5.105,4.538,3.971,28.363,19.816,16.984,14.156,11.324,8.492,4.954,4.246,3.539,2.831,2.123,17.693,22.236,22.69,0,0,0,2.836,6,6,25.526,2.837,28.363,6,22.69,2.836,17.693,2.836,25.526,0,0,2.837
2026-05-18,10:00,40,44.892,32.92,26.936,23.944,20.948,11.223,8.23,6.734,5.986,5.237,37.41,29.3,25.112,20.928,16.744,12.556,7.325,6.278,5.232,4.186,3.139,26.16,29.329,29.928,0,0,0,3.741,6,6,33.669,3.741,37.41,6,29.928,3.741,26.16,3.741,33.669,0,0,3.741
2026-05-18,10:15,41,35.616,26.116,21.368,18.996,16.62,8.904,6.529,5.342,4.749,4.155,29.679,23.244,19.924,16.604,13.284,9.96,5.811,4.981,4.151,3.321,2.49,20.754,23.268,23.743,0,0,0,2.968,6,6,26.711,2.968,29.679,6,23.743,2.968,20.754,2.968,26.711,0,0,2.968
2026-05-18,10:30,42,43.396,31.824,26.036,23.144,20.252,10.849,7.956,6.509,5.786,5.063,36.163,28.324,24.276,20.232,16.184,12.136,7.081,6.069,5.058,4.046,3.034,25.288,28.351,28.93,0,0,0,3.616,6,6,32.546,3.617,36.163,6,28.93,3.616,25.288,3.616,32.546,0,0,3.617
2026-05-18,10:45,43,25.736,18.876,15.444,13.728,12.008,6.434,4.719,3.861,3.432,3.002,21.448,16.796,14.4,12,9.6,7.196,4.199,3.6,3,2.4,1.799,14.998,16.815,17.158,0,0,0,2.145,6,6,19.303,2.145,21.448,6,17.158,2.145,14.998,2.145,19.303,0,0,2.145
2026-05-18,11:00,44,46.98,34.452,28.188,25.056,21.924,11.745,8.613,7.047,6.264,5.481,39.15,30.336,26.004,21.668,17.336,13,7.584,6.501,5.417,4.334,3.25,27.086,30.694,31.32,5.423,5.423,5.423,1.204,6,11.423,32.524,3.915,39.15,6,31.32,6.627,27.086,1.204,32.524,5.423,0,3.915
2026-05-18,11:15,45,41.148,30.176,24.688,21.944,19.204,10.287,7.544,6.172,5.486,4.801,34.29,26.572,22.776,18.98,15.184,11.384,6.643,5.694,4.745,3.796,2.846,23.724,26.883,27.432,4.75,4.75,4.75,1.054,11.423,16.173,28.486,3.429,34.29,11.423,27.432,5.804,23.724,1.054,28.486,4.75,0,3.429
2026-05-18,11:30,46,42.12,30.888,25.272,22.464,19.656,10.53,7.722,6.318,5.616,4.914,35.1,27.2,23.312,19.428,15.54,11.656,6.8,5.828,4.857,3.885,2.914,24.284,27.518,28.08,4.862,4.862,4.862,1.079,16.173,21.035,29.159,3.51,35.1,16.173,28.08,5.941,24.284,1.079,29.159,4.862,0,3.51
2026-05-18,11:45,47,31.752,23.284,19.052,16.936,14.816,7.938,5.821,4.763,4.234,3.704,26.46,20.504,17.572,14.644,11.716,8.788,5.126,4.393,3.661,2.929,2.197,18.306,20.745,21.168,3.665,3.665,3.665,0.814,21.035,24.7,21.982,2.646,26.46,21.035,21.168,4.479,18.306,0.814,21.982,3.665,0,2.646
2026-05-18,12:00,48,46.568,34.152,27.94,24.836,21.736,11.642,8.538,6.985,6.209,5.434,38.808,28.256,24.22,20.184,16.144,12.108,7.064,6.055,5.046,4.036,3.027,25.228,30.425,31.046,5.516,5.516,5.516,1.123,24.7,30.216,32.169,3.881,38.808,24.7,31.046,6.639,25.228,1.123,32.169,5.516,0,3.881
2026-05-18,12:15,49,44.908,32.932,26.944,23.952,20.952,11.227,8.233,6.736,5.988,5.238,37.422,27.248,23.352,19.46,15.568,11.68,6.812,5.838,4.865,3.892,2.92,24.327,29.339,29.938,5.319,5.319,5.319,1.082,30.216,35.535,31.02,3.742,37.422,30.216,29.938,6.401,24.327,1.082,31.02,5.319,0,3.742
2026-05-18,12:30,50,44.908,32.932,26.944,23.952,20.952,11.227,8.233,6.736,5.988,5.238,37.422,27.248,23.352,19.46,15.568,11.68,6.812,5.838,4.865,3.892,2.92,24.327,29.339,29.938,5.319,5.319,5.319,1.082,35.535,40.854,31.02,3.742,37.422,35.535,29.938,6.401,24.327,1.082,31.02,5.319,0,3.742
2026-05-18,12:45,51,29.936,21.956,17.964,15.968,13.968,7.484,5.489,4.491,3.992,3.492,24.948,18.164,15.568,12.976,10.38,7.784,4.541,3.892,3.244,2.595,1.946,16.218,19.559,19.958,3.546,3.546,3.546,0.722,40.854,44.4,20.68,2.495,24.948,40.854,19.958,4.268,16.218,0.722,20.68,3.546,0,2.495
2026-05-18,13:00,52,43.708,32.052,26.224,23.312,20.396,10.927,8.013,6.556,5.828,5.099,36.423,28.004,24,20,16,12.004,7.001,6,5,4,3.001,25.002,28.555,29.138,6.696,6.696,6.696,0.294,44.4,51.096,29.432,3.643,36.423,44.4,29.138,6.99,25.002,0.294,29.432,6.696,0,3.643
2026-05-18,13:15,53,39.824,29.204,23.892,21.24,18.58,9.956,7.301,5.973,5.31,4.645,33.185,25.512,21.868,18.224,14.58,10.936,6.378,5.467,4.556,3.645,2.734,22.78,26.017,26.548,6.101,6.101,6.101,0.268,51.096,57.197,26.816,3.318,33.185,51.096,26.548,6.369,22.78,0.268,26.816,6.101,0,3.318
2026-05-18,13:30,54,45.328,33.24,27.196,24.176,21.148,11.332,8.31,6.799,6.044,5.287,37.772,29.04,24.892,20.744,16.592,12.444,7.26,6.223,5.186,4.148,3.111,25.928,29.614,30.218,6.944,6.944,6.944,0.305,57.197,64.141,30.523,3.777,37.772,57.197,30.218,7.249,25.928,0.305,30.523,6.944,0,3.777
2026-05-18,13:45,55,33.024,24.216,19.816,17.612,15.412,8.256,6.054,4.954,4.403,3.853,27.52,21.156,18.136,15.112,12.088,9.068,5.289,4.534,3.778,3.022,2.267,18.89,21.576,22.016,5.059,5.059,5.059,0.223,64.141,69.2,22.239,2.752,27.52,64.141,22.016,5.282,18.89,0.223,22.239,5.059,0,2.752
2026-05-18,14:00,56,38.688,28.372,23.212,20.632,18.056,9.672,7.093,5.803,5.158,4.514,32.24,27.08,23.212,19.344,15.476,11.608,6.77,5.803,4.836,3.869,2.902,24.18,25.276,25.792,7.878,7.878,7.878,0,69.2,77.078,25.792,3.224,32.24,69.2,25.792,7.163,24.18,0,25.792,7.878,0,3.224
2026-05-18,14:15,57,38.984,28.588,23.392,20.792,18.196,9.746,7.147,5.848,5.198,4.549,32.488,27.288,23.392,19.492,15.596,11.696,6.822,5.848,4.873,3.899,2.924,24.366,25.47,25.99,7.939,7.939,7.939,0,77.078,85.017,25.99,3.249,32.488,77.078,25.99,7.219,24.366,0,25.99,7.939,0,3.249
2026-05-18,14:30,58,43.152,31.644,25.892,23.016,20.136,10.788,7.911,6.473,5.754,5.034,35.96,30.208,25.892,21.576,17.26,12.944,7.552,6.473,5.394,4.315,3.236,26.97,28.193,28.768,8.787,8.787,8.787,0,85.017,93.804,28.768,3.596,35.96,85.017,28.768,7.99,26.97,0,28.768,8.787,0,3.596
2026-05-18,14:45,59,27.976,20.516,16.784,14.92,13.052,6.994,5.129,4.196,3.73,3.263,23.312,19.584,16.784,13.988,11.188,8.392,4.896,4.196,3.497,2.797,2.098,17.484,18.277,18.65,5.696,5.696,5.696,0,93.804,99.5,18.65,2.331,23.312,93.804,18.65,5.179,17.484,0,18.65,5.696,0,2.331
2026-05-18,15:00,60,28.052,20.572,16.828,14.96,13.088,7.013,5.143,4.207,3.74,3.272,23.375,26.348,22.584,18.82,15.056,11.292,6.587,5.646,4.705,3.764,2.823,23.525,18.326,18.7,0,0,0,2.337,99.5,99.5,21.037,4.208,23.375,99.5,18.7,2.337,23.525,2.337,21.037,0,0.618,4.208
2026-05-18,15:15,61,26.704,19.584,16.024,14.24,12.46,6.676,4.896,4.006,3.56,3.115,22.253,25.084,21.5,17.916,14.332,10.752,6.271,5.375,4.479,3.583,2.688,22.396,17.446,17.802,0,0,0,2.225,99.5,99.5,20.027,4.006,22.253,99.5,17.802,2.225,22.396,2.225,20.027,0,0.589,4.006
2026-05-18,15:30,62,29.172,21.392,17.504,15.56,13.612,7.293,5.348,4.376,3.89,3.403,24.31,27.4,23.488,19.572,15.66,11.744,6.85,5.872,4.893,3.915,2.936,24.466,19.059,19.448,0,0,0,2.431,99.5,99.5,21.879,4.376,24.31,99.5,19.448,2.431,24.466,2.431,21.879,0,0.642,4.376
2026-05-18,15:45,63,28.276,20.736,16.964,15.08,13.192,7.069,5.184,4.241,3.77,3.298,23.562,26.56,22.764,18.972,15.176,11.38,6.64,5.691,4.743,3.794,2.845,23.713,18.473,18.85,0,0,0,2.356,99.5,99.5,21.206,4.241,23.562,99.5,18.85,2.356,23.713,2.356,21.206,0,0.622,4.241
2026-05-18,16:00,64,21.284,15.608,12.768,11.352,9.932,5.321,3.902,3.192,2.838,2.483,17.736,22.416,19.216,16.012,12.812,9.608,5.604,4.804,4.003,3.203,2.402,20.016,13.905,14.189,0,0,0,1.774,99.5,99.5,15.963,3.192,17.736,99.5,14.189,1.774,20.016,1.774,15.963,0,2.634,3.192
2026-05-18,16:15,65,22.524,16.52,13.516,12.012,10.512,5.631,4.13,3.379,3.003,2.628,18.771,23.728,20.336,16.948,13.556,10.168,5.932,5.084,4.237,3.389,2.542,21.184,14.717,15.017,0,0,0,1.877,99.5,99.5,16.894,3.379,18.771,99.5,15.017,1.877,21.184,1.877,16.894,0,2.788,3.379
2026-05-18,16:30,66,23.944,17.56,14.368,12.768,11.172,5.986,4.39,3.592,3.192,2.793,19.953,25.22,21.616,18.016,14.412,10.808,6.305,5.404,4.504,3.603,2.702,22.518,15.643,15.962,0,0,0,1.995,99.5,99.5,17.957,3.592,19.953,99.5,15.962,1.995,22.518,1.995,17.957,0,2.965,3.592
2026-05-18,16:45,67,20.928,15.348,12.556,11.16,9.768,5.232,3.837,3.139,2.79,2.442,17.44,22.044,18.896,15.744,12.596,9.448,5.511,4.724,3.936,3.149,2.362,19.682,13.673,13.952,0,0,0,1.744,99.5,99.5,15.696,3.139,17.44,99.5,13.952,1.744,19.682,1.744,15.696,0,2.591,3.139
2026-05-18,17:00,68,14.076,10.324,8.444,7.508,6.568,3.519,2.581,2.111,1.877,1.642,11.73,20.324,17.42,14.516,11.616,8.712,5.081,4.355,3.629,2.904,2.178,18.147,9.196,9.384,0,0,0,1.173,99.5,99.5,10.557,2.111,11.73,99.5,9.384,1.173,18.147,1.173,10.557,0,6.652,2.111
2026-05-18,17:15,69,16.524,12.116,9.916,8.812,7.712,4.131,3.029,2.479,2.203,1.928,13.77,23.86,20.452,17.044,13.632,10.224,5.965,5.113,4.261,3.408,2.556,21.303,10.796,11.016,0,0,0,1.377,99.5,99.5,12.393,2.479,13.77,99.5,11.016,1.377,21.303,1.377,12.393,0,7.808,2.479
2026-05-18,17:30,70,17.136,12.568,10.28,9.14,7.996,4.284,3.142,2.57,2.285,1.999,14.28,24.744,21.208,17.672,14.14,10.604,6.186,5.302,4.418,3.535,2.651,22.092,11.196,11.424,0,0,0,1.428,99.5,99.5,12.852,2.57,14.28,99.5,11.424,1.428,22.092,1.428,12.852,0,8.098,2.57
2026-05-18,17:45,71,13.464,9.872,8.08,7.18,6.284,3.366,2.468,2.02,1.795,1.571,11.22,19.44,16.664,13.888,11.108,8.332,4.86,4.166,3.472,2.777,2.083,17.358,8.796,8.976,0,0,0,1.122,99.5,99.5,10.098,2.02,11.22,99.5,8.976,1.122,17.358,1.122,10.098,0,6.362,2.02
2026-05-18,18:00,72,6.156,4.516,3.692,3.284,2.872,1.539,1.129,0.923,0.821,0.718,5.13,32.424,27.792,23.16,18.528,13.896,8.106,6.948,5.79,4.632,3.474,28.95,4.022,4.104,-6.9,-6.9,0,0.513,99.5,92.6,4.617,0.923,5.13,99.5,4.104,0.513,28.95,0.513,4.617,0,23.923,0.923
2026-05-18,18:15,73,5.048,3.704,3.028,2.692,2.356,1.262,0.926,0.757,0.673,0.589,4.207,26.588,22.788,18.992,15.192,11.396,6.647,5.697,4.748,3.798,2.849,23.739,3.299,3.366,-5.658,-5.658,0,0.421,92.6,86.942,3.787,0.757,4.207,92.6,3.366,0.421,23.739,0.421,3.787,0,19.615,0.757
2026-05-18,18:30,74,5.952,4.364,3.572,3.172,2.776,1.488,1.091,0.893,0.793,0.694,4.959,31.344,26.864,22.388,17.912,13.432,7.836,6.716,5.597,4.478,3.358,27.985,3.888,3.967,-6.67,-6.67,0,0.496,86.942,80.272,4.463,0.893,4.959,86.942,3.967,0.496,27.985,0.496,4.463,0,23.125,0.893
2026-05-18,18:45,75,3.364,2.468,2.02,1.796,1.568,0.841,0.617,0.505,0.449,0.392,2.804,17.724,15.192,12.66,10.128,7.6,4.431,3.798,3.165,2.532,1.9,15.826,2.198,2.243,-3.772,-3.772,0,0.28,80.272,76.5,2.523,0.505,2.804,80.272,2.243,0.28,15.826,0.28,2.523,0,13.079,0.505
2026-05-18,19:00,76,6.124,4.492,3.676,3.268,2.856,1.531,1.123,0.919,0.817,0.714,5.104,29.46,25.252,21.044,16.832,12.624,7.365,6.313,5.261,4.208,3.156,26.303,4.001,4.083,-6.67,-6.67,0,0.51,76.5,69.83,4.593,0.919,5.104,76.5,4.083,0.51,26.303,0.51,4.593,0,21.302,0.919
2026-05-18,19:15,77,5.532,4.056,3.32,2.952,2.584,1.383,1.014,0.83,0.738,0.646,4.611,26.616,22.812,19.012,15.208,11.404,6.654,5.703,4.753,3.802,2.851,23.763,3.615,3.689,-6.026,-6.026,0,0.461,69.83,63.804,4.15,0.83,4.611,69.83,3.689,0.461,23.763,0.461,4.15,0,19.244,0.83
2026-05-18,19:30,78,5.492,4.028,3.296,2.928,2.56,1.373,1.007,0.824,0.732,0.64,4.576,26.412,22.64,18.864,15.092,11.32,6.603,5.66,4.716,3.773,2.83,23.582,3.588,3.661,-5.98,-5.98,0,0.458,63.804,57.824,4.119,0.823,4.576,63.804,3.661,0.458,23.582,0.458,4.119,0,19.097,0.823
2026-05-18,19:45,79,3.972,2.912,2.384,2.116,1.852,0.993,0.728,0.596,0.529,0.463,3.309,19.1,16.368,13.64,10.912,8.188,4.775,4.092,3.41,2.728,2.047,17.052,2.594,2.647,-4.324,-4.324,0,0.331,57.824,53.5,2.978,0.596,3.309,57.824,2.647,0.331,17.052,0.331,2.978,0,13.809,0.596
2026-05-18,20:00,80,5.512,4.04,3.308,2.94,2.568,1.378,1.01,0.827,0.735,0.642,4.592,24.524,21.02,17.516,14.012,10.512,6.131,5.255,4.379,3.503,2.628,21.896,3.601,3.674,-6.384,-6.384,0,0.459,53.5,47.116,4.133,0.826,4.592,53.5,3.674,0.459,21.896,0.459,4.133,0,17.396,0.826
2026-05-18,20:15,81,4.684,3.436,2.812,2.496,2.184,1.171,0.859,0.703,0.624,0.546,3.903,20.844,17.868,14.888,11.912,8.936,5.211,4.467,3.722,2.978,2.234,18.612,3.06,3.122,-5.426,-5.426,0,0.39,47.116,41.69,3.512,0.703,3.903,47.116,3.122,0.39,18.612,0.39,3.512,0,14.788,0.703
2026-05-18,20:30,82,5.312,3.896,3.188,2.832,2.484,1.328,0.974,0.797,0.708,0.621,4.428,23.648,20.268,16.892,13.512,10.136,5.912,5.067,4.223,3.378,2.534,21.114,3.471,3.542,-6.156,-6.156,0,0.443,41.69,35.534,3.985,0.797,4.428,41.69,3.542,0.443,21.114,0.443,3.985,0,16.775,0.797
2026-05-18,20:45,83,4.172,3.06,2.504,2.224,1.948,1.043,0.765,0.626,0.556,0.487,3.477,18.568,15.916,13.264,10.608,7.956,4.642,3.979,3.316,2.652,1.989,16.578,2.726,2.782,-4.834,-4.834,0,0.348,35.534,30.7,3.13,0.625,3.477,35.534,2.782,0.348,16.578,0.348,3.13,0,13.17,0.625
2026-05-18,21:00,84,5.248,3.848,3.148,2.8,2.452,1.312,0.962,0.787,0.7,0.613,4.374,22.92,19.648,16.372,13.1,9.824,5.73,4.912,4.093,3.275,2.456,20.466,3.429,3.499,0,0,0,0.437,30.7,30.7,3.936,0.788,4.374,30.7,3.499,0.437,20.466,0.437,3.936,0,16.18,0.788
2026-05-18,21:15,85,4.936,3.62,2.964,2.632,2.308,1.234,0.905,0.741,0.658,0.577,4.115,21.564,18.484,15.404,12.32,9.24,5.391,4.621,3.851,3.08,2.31,19.253,3.226,3.292,0,0,0,0.412,30.7,30.7,3.704,0.74,4.115,30.7,3.292,0.412,19.253,0.412,3.704,0,15.22,0.74
2026-05-18,21:30,86,5.444,3.992,3.264,2.904,2.54,1.361,0.998,0.816,0.726,0.635,4.536,23.772,20.376,16.98,13.584,10.184,5.943,5.094,4.245,3.396,2.546,21.224,3.556,3.629,0,0,0,0.454,30.7,30.7,4.083,0.816,4.536,30.7,3.629,0.454,21.224,0.454,4.083,0,16.778,0.816
2026-05-18,21:45,87,3.808,2.796,2.284,2.032,1.78,0.952,0.699,0.571,0.508,0.445,3.175,16.64,14.264,11.884,9.508,7.132,4.16,3.566,2.971,2.377,1.783,14.857,2.489,2.54,0,0,0,0.318,30.7,30.7,2.858,0.571,3.175,30.7,2.54,0.318,14.857,0.318,2.858,0,11.745,0.571
2026-05-18,22:00,88,5.18,3.8,3.108,2.764,2.412,1.295,0.95,0.777,0.691,0.603,4.316,21.024,18.02,15.016,12.016,9.012,5.256,4.505,3.754,3.004,2.253,18.772,3.384,3.453,0,0,0,0.432,30.7,30.7,3.885,0.776,4.316,30.7,3.453,0.432,18.772,0.432,3.885,0,14.542,0.776
2026-05-18,22:15,89,5.38,3.944,3.228,2.868,2.508,1.345,0.986,0.807,0.717,0.627,4.482,21.832,18.716,15.596,12.476,9.356,5.458,4.679,3.899,3.119,2.339,19.494,3.514,3.586,0,0,0,0.448,30.7,30.7,4.034,0.807,4.482,30.7,3.586,0.448,19.494,0.448,4.034,0,15.101,0.807
2026-05-18,22:30,90,5.776,4.236,3.468,3.08,2.696,1.444,1.059,0.867,0.77,0.674,4.814,23.452,20.1,16.752,13.4,10.048,5.863,5.025,4.188,3.35,2.512,20.938,3.774,3.851,0,0,0,0.481,30.7,30.7,4.332,0.867,4.814,30.7,3.851,0.481,20.938,0.481,4.332,0,16.221,0.867
2026-05-18,22:45,91,3.584,2.628,2.152,1.912,1.676,0.896,0.657,0.538,0.478,0.419,2.988,14.556,12.476,10.396,8.316,6.24,3.639,3.119,2.599,2.079,1.56,12.996,2.342,2.39,0,0,0,0.299,30.7,30.7,2.689,0.538,2.988,30.7,2.39,0.299,12.996,0.299,2.689,0,10.068,0.538
2026-05-18,23:00,92,5.128,3.764,3.08,2.736,2.392,1.282,0.941,0.77,0.684,0.598,4.275,13.048,11.184,9.32,7.456,5.592,3.262,2.796,2.33,1.864,1.398,11.65,3.352,3.42,0,0,0,0.428,30.7,30.7,3.848,0.769,4.275,30.7,3.42,0.428,11.65,0.428,3.848,0,7.46,0.769
2026-05-18,23:15,93,5.048,3.704,3.028,2.692,2.356,1.262,0.926,0.757,0.673,0.589,4.207,12.84,11.004,9.172,7.336,5.504,3.21,2.751,2.293,1.834,1.376,11.464,3.299,3.366,0,0,0,0.421,30.7,30.7,3.787,0.757,4.207,30.7,3.366,0.421,11.464,0.421,3.787,0,7.34,0.757
2026-05-18,23:30,94,5.336,3.912,3.2,2.844,2.492,1.334,0.978,0.8,0.711,0.623,4.446,13.568,11.632,9.692,7.756,5.816,3.392,2.908,2.423,1.939,1.454,12.116,3.486,3.557,0,0,0,0.445,30.7,30.7,4.002,0.8,4.446,30.7,3.557,0.445,12.116,0.445,4.002,0,7.758,0.8
2026-05-18,23:45,95,5.008,3.672,3.004,2.672,2.332,1.252,0.918,0.751,0.668,0.583,4.172,12.736,10.916,9.096,7.276,5.456,3.184,2.729,2.274,1.819,1.364,11.37,3.271,3.338,0,0,0,0.417,30.7,30.7,3.755,0.751,4.172,30.7,3.338,0.417,11.37,0.417,3.755,0,7.281,0.751
2026-05-19,00:00,0,4.8,3.52,2.88,2.56,2.24,1.2,0.88,0.72,0.64,0.56,4,13.076,11.208,9.34,7.472,5.604,3.269,2.802,2.335,1.868,1.401,11.675,3.136,3.2,0,0,0,0.4,6,6,3.6,0.72,4,6,3.2,0.4,11.675,0.4,3.6,0,7.755,0.72
2026-05-19,00:15,1,5.184,3.8,3.112,2.764,2.42,1.296,0.95,0.778,0.691,0.605,4.32,14.124,12.104,10.088,8.068,6.052,3.531,3.026,2.522,2.017,1.513,12.609,3.387,3.456,0,0,0,0.432,6,6,3.888,0.778,4.32,6,3.456,0.432,12.609,0.432,3.888,0,8.375,0.778
2026-05-19,00:30,2,5.376,3.944,3.224,2.868,2.508,1.344,0.986,0.806,0.717,0.627,4.48,14.644,12.552,10.46,8.368,6.28,3.661,3.138,2.615,2.092,1.57,13.076,3.512,3.584,0,0,0,0.448,6,6,4.032,0.806,4.48,6,3.584,0.448,13.076,0.448,4.032,0,8.686,0.806
2026-05-19,00:45,3,3.84,2.816,2.304,2.048,1.792,0.96,0.704,0.576,0.512,0.448,3.2,10.46,8.968,7.472,5.976,4.484,2.615,2.242,1.868,1.494,1.121,9.34,2.509,2.56,0,0,0,0.32,6,6,2.88,0.576,3.2,6,2.56,0.32,9.34,0.32,2.88,0,6.204,0.576
2026-05-19,01:00,4,4.752,3.484,2.852,2.536,2.216,1.188,0.871,0.713,0.634,0.554,3.96,11.988,10.276,8.564,6.852,5.136,2.997,2.569,2.141,1.713,1.284,10.704,3.105,3.168,0,0,0,0.396,6,6,3.564,0.713,3.96,6,3.168,0.396,10.704,0.396,3.564,0,6.823,0.713
2026-05-19,01:15,5,4.872,3.572,2.924,2.596,2.272,1.218,0.893,0.731,0.649,0.568,4.059,12.288,10.532,8.776,7.024,5.268,3.072,2.633,2.194,1.756,1.317,10.972,3.182,3.247,0,0,0,0.406,6,6,3.653,0.731,4.059,6,3.247,0.406,10.972,0.406,3.653,0,6.994,0.731
2026-05-19,01:30,6,5.74,4.212,3.444,3.064,2.68,1.435,1.053,0.861,0.766,0.67,4.785,14.488,12.416,10.348,8.276,6.208,3.622,3.104,2.587,2.069,1.552,12.934,3.751,3.828,0,0,0,0.479,6,6,4.307,0.861,4.785,6,3.828,0.479,12.934,0.479,4.307,0,8.244,0.861
2026-05-19,01:45,7,4.436,3.252,2.66,2.364,2.072,1.109,0.813,0.665,0.591,0.518,3.696,11.188,9.592,7.992,6.392,4.796,2.797,2.398,1.998,1.598,1.199,9.99,2.898,2.957,0,0,0,0.37,6,6,3.327,0.665,3.696,6,2.957,0.37,9.99,0.37,3.327,0,6.367,0.665
